0 0 0 ..I...BBI.K.GHAAKLGHDDKLG..JEEFF.J..
1 1 0 ..I.K.BBI.K.GHAAKLGHDD.LG..JEEFF.J.. K99 
1 1 0 ..I..LBBI.KLGHAAK.GHDDK.G..JEEFF.J.. K99 L98 
1 1 0 ..I...BBI.K.GHAAKLGHDDKLG..JEE.FFJ.. K99 L98 F99 
1 1 0 ..I...BBI.K.G.AAKLGHDDKLGH.JEEFF.J.. K99 L98 F99 H99 
1 1 0 ..I...BBI.KLGHAAKLGHDDK.G..JEEFF.J.. K99 L99 F99 H99 
2 2 0 ..I.K.BBI.KLGHAAKLGHDD..G..JEEFF.J.. K99 L99 F99 H99 
2 2 0 ..I...BBI.KLG.AAKLGHDDK.GH.JEEFF.J.. K99 L99 F99 H99 
2 2 0 ..I...BBI.K.G.AAKLGHDDKLGH.JEE.FFJ.. K99 L99 F99 H99 
2 2 0 ..I...BBI.K..HAAKLGHDDKLG..JEEGFFJ.. K99 L99 F99 H99 G99 
2 2 0 ..I.K.BBI.K.GHAAKLGHDD.LG..JEE.FFJ.. K99 L99 F99 H99 G99 
2 2 0 ..I...BBI.KLGHAAKLGHDDK.G..JEE.FFJ.. K99 L99 F99 H99 G99 
2 2 0 ..I.K.BBI.K.GHAAKLGH.DDLG..JEEFF.J.. K99 L99 F99 H99 G99 D99 
2 2 0 ..I...BBI.K.GAA.KLGHDDKLGH.JEEFF.J.. K99 L99 F99 H99 G99 D99 A99 
2 2 0 ..I.K.BBI.K.G.AAKLGHDD.LGH.JEEFF.J.. K99 L99 F99 H99 G99 D99 A99 
2 2 0 ..I.KLBBI.KLGHAAK.GHDD..G..JEEFF.J.. K99 L99 F99 H99 G99 D99 A99 
2 2 0 ..I..LBBI.KLG.AAK.GHDDK.GH.JEEFF.J.. K99 L98 F99 H99 G99 D99 A99 
2 2 0 ..I..LBBI.KLGHAAK.GHDDK.G..JEE.FFJ.. K99 L98 F99 H99 G99 D99 A99 
3 3 0 ..I.K.BBI.KLGHAAKLGH..DDG..JEEFF.J.. K99 L98 F99 H99 G99 D98 A99 
3 3 0 ..I..LBBI.KLG.AAK.GHDDK.GH.JEE.FFJ.. K99 L98 F99 H99 G99 D98 A99 
3 3 0 ..I..LBBI.KL.HAAK.GHDDK.G..JEEGFFJ.. K99 L98 F99 H99 G99 D98 A99 
3 3 0 ..I.K.BBI.K..HAAKLGHDD.LG..JEEGFFJ.. K99 L98 F99 H99 G99 D98 A99 
3 3 0 ..I...BBI.K...AAKLGHDDKLGH.JEEGFFJ.. K99 L98 F99 H99 G99 D98 A99 
3 3 0 ..I...BBI.K.GAA.KLGHDDKLGH.JEE.FFJ.. K99 L98 F99 H99 G99 D98 A99 
3 3 0 ..I.K.BBI.K.GHAAKLGH.DDLG..JEE.FFJ.. K99 L98 F99 H99 G99 D99 A99 
3 3 0 ..I.K.BBI.KLG.AAKLGHDD..GH.JEEFF.J.. K99 L99 F99 H99 G99 D99 A99 
3 3 0 ..I.KLBBI.KLGHAAK.GHDD..G..JEE.FFJ.. K99 L98 F99 H99 G99 D99 A99 
3 3 0 ..I.K.BBI.K.G.AAKLGHDD.LGH.JEE.FFJ.. K99 L98 F99 H99 G99 D99 A99 
3 3 0 ..I...BBI.KLGAA.KLGHDDK.GH.JEEFF.J.. K99 L99 F99 H99 G99 D99 A99 
3 3 0 ..I.K.BBI.K.GAA.KLGHDD.LGH.JEEFF.J.. K99 L99 F99 H99 G99 D99 A99 
3 3 0 ..I.KLBBI.KLGHAAK.GH.DD.G..JEEFF.J.. K99 L98 F99 H99 G99 D99 A99 
3 3 0 ..I..LBBI.KLGAA.K.GHDDK.GH.JEEFF.J.. K99 L98 F99 H99 G99 D99 A99 
3 3 0 ..I.K.BBI.K.G.AAKLGH.DDLGH.JEEFF.J.. K99 L98 F99 H99 G99 D99 A99 
3 3 0 ..I...BBI.KL.HAAKLGHDDK.G..JEEGFFJ.. K99 L98 F99 H99 G99 D99 A99 
3 3 0 ..I...BBI.KLG.AAKLGHDDK.GH.JEE.FFJ.. K99 L98 F99 H99 G99 D99 A99 
3 3 0 ..I.KLBBI.KLGHAAK.GH..DDG..JEEFF.J.. K99 L98 F99 H99 G99 D98 A99 
3 3 0 ..I.K.BBI.KLGHAAKLGH.DD.G..JEEFF.J.. K99 L98 F99 H99 G99 D99 A99 
3 3 0 ..I.KLBBI.KLG.AAK.GHDD..GH.JEEFF.J.. K99 L98 F99 H99 G99 D99 A99 
3 3 0 ..I.K.BBI.KLGHAAKLGHDD..G..JEE.FFJ.. K99 L98 F99 H99 G99 D99 A99 
4 4 0 ..I.K.BBI.KLGHAAKLGH..DDG..JEE.FFJ.. K99 L98 F99 H99 G99 D99 A99 
4 4 0 ..I...BBI.KL..AAKLGHDDK.GH.JEEGFFJ.. K99 L98 F99 H99 G99 D99 A99 
4 4 0 ..I.K.BBI.KLGHAAKLGH.JDDG..JEEFF.... K99 L98 F99 H99 G99 D99 A99 J99 
4 4 0 ..I.KLBBI.KLG.AAK.GH.DD.GH.JEEFF.J.. K99 L98 F99 H99 G99 D99 A99 J99 
4 4 0 ..I.KLBBI.KLGAA.K.GHDD..GH.JEEFF.J.. K99 L98 F99 H99 G99 D99 A99 J99 
4 4 0 ..I.KLBBI.KLG.AAK.GH..DDGH.JEEFF.J.. K99 L98 F99 H99 G99 D99 A99 J99 
4 4 0 ..I.K.BBI.KLG.AAKLGH..DDGH.JEEFF.J.. K99 L98 F99 H99 G99 D98 A99 J99 
4 4 0 ..I.KLBBI.KLGHAAK.GH.JDDG..JEEFF.... K99 L98 F99 H99 G99 D98 A99 J99 
4 4 0 ..I..LBBI.KLGAA.K.GHDDK.GH.JEE.FFJ.. K99 L98 F99 H99 G99 D98 A99 J99 
4 4 0 ..I...BBI.K..AA.KLGHDDKLGH.JEEGFFJ.. K99 L98 F99 H99 G99 D98 A99 J99 
4 4 0 ..I.K.BBI.KL.HAAKLGHDD..G..JEEGFFJ.. K99 L99 F99 H99 G99 D98 A99 J99 
4 4 0 ..I.K.BBI.K...AAKLGHDD.LGH.JEEGFFJ.. K99 L99 F99 H99 G99 D98 A99 J99 
4 4 0 ..I.KLBBI.KLGHAAK.GH.DD.G..JEE.FFJ.. K99 L99 F99 H99 G99 D99 A99 J99 
4 4 0 ..I.K.BBI.K.G.AAKLGH.DDLGH.JEE.FFJ.. K99 L99 F99 H99 G99 D99 A99 J99 
4 4 0 ..I.K.BBI.K..HAAKLGH.DDLG..JEEGFFJ.. K99 L99 F99 H99 G99 D99 A99 J99 
4 4 0 ..I.K.BBI.KLG.AAKLGHDD..GH.JEE.FFJ.. K99 L99 F99 H99 G99 D99 A99 J99 
4 4 0 ..I.K.BBI.K.GAA.KLGH.DDLGH.JEEFF.J.. K99 L99 F99 H99 G99 D99 A99 J99 
4 4 0 ..I.KLBBI.KL.HAAK.GHDD..G..JEEGFFJ.. K99 L98 F99 H99 G99 D99 A99 J99 
4 4 0 ..I.K.BBI.K.GAA.KLGHDD.LGH.JEE.FFJ.. K99 L98 F99 H99 G99 D99 A99 J99 
4 4 0 ..I...BBI.K.AA..KLGHDDKLGH.JEEGFFJ.. K99 L98 F99 H99 G99 D99 A98 J99 
4 4 0 ..I.KLBBI.KLG.AAK.GHDD..GH.JEE.FFJ.. K99 L98 F99 H99 G99 D99 A98 J99 
4 4 0 ..I..LBBI.KL..AAK.GHDDK.GH.JEEGFFJ.. K99 L98 F99 H99 G99 D99 A98 J99 
4 4 0 ..I.K.BBI.KLG.AAKLGH.DD.GH.JEEFF.J.. K99 L98 F99 H99 G99 D99 A98 J99 
4 4 0 ..I.K.BBI.KLGAA.KLGHDD..GH.JEEFF.J.. K99 L98 F99 H99 G99 D99 A98 J99 
4 4 0 ..I...BBI.KLGAA.KLGHDDK.GH.JEE.FFJ.. K99 L98 F99 H99 G99 D99 A98 J99 
4 4 0 ..I.K.BBI.KLGHAAKLGH.DD.G..JEE.FFJ.. K99 L99 F99 H99 G99 D99 A98 J99 
4 4 0 ..I.KLBBI.KLGHAAK.GH..DDG..JEE.FFJ.. K99 L99 F99 H99 G99 D99 A98 J99 
5 5 0 ..I..LBBI.KLAA..K.GHDDK.GH.JEEGFFJ.. K99 L98 F99 H99 G99 D99 A98 J99 
11 11 0 ..IJ..BBIJKLGHAAKLGHDDK.G.EE..FF.... K98 L98 F96 H96 G97 D95 A96 J96 I99 E97 B99 
11 11 0 ..IJKLBBIJKL.AA.K.G.DD..GHEE..GH..FF K98 L98 F96 H98 G97 D95 A96 J96 I99 E97 B99 
11 11 0 ..IJ..BBIJ.LGHAA.LGHDDK.G.EEK.FF..K. K96 L98 F96 H98 G97 D95 A96 J96 I99 E97 B99 
11 11 0 ....K..BB.K.GAA.KLGHIDDLGHIJEEFF.J.. K96 L98 F96 H98 G97 D95 A96 J96 I99 E97 B99 
11 11 0 ....K..BBJKLAA.JKLG...DDGHI.EEGHI.FF K96 L98 F96 H98 G97 D95 A96 J96 I99 E97 B99 
11 11 0 ..IJKLBBIJKLAA..K.GHDD..GHEE..G...FF K96 L98 F96 H98 G97 D95 A98 J96 I99 E97 B99 
11 11 0 ..I.K.BBIJK..AAJK.GHDD.LGHEE.LGFF... K96 L95 F96 H98 G97 D95 A98 J96 I99 E97 B99 
11 11 0 ..I.K.BBIJK..AAJKLGHDD.LGHEE..GFF... K96 L96 F96 H98 G97 D95 A98 J96 I99 E97 B99 
11 11 0 ....K...BBK.GAA.KLGHIDDLGHIJEEFF.J.. K96 L96 F96 H98 G97 D95 A98 J96 I99 E97 B98 
11 11 0 ..I..LBBIJKL.AAJK.GHDDK.GHEE..GFF... K98 L96 F96 H98 G97 D95 A98 J96 I99 E97 B98 
11 11 0 ..IJK.BBIJKL.AA.KLGH.DD.GHEE..GFF... K98 L96 F96 H98 G97 D95 A98 J96 I99 E97 B98 
11 11 0 ..IJK.BBIJKLG.AAKLG..DD.GHEE...HFF.. K98 L96 F96 H98 G97 D95 A98 J96 I99 E98 B98 
11 11 0 ....K..BBJKLAA.JKLG.I.DDGHI.EEGH.FF. K98 L96 F96 H98 G97 D95 A98 J97 I99 E98 B98 
11 11 0 ..IJ.LBBIJKLAA..K.GHDDK.GH..EEG...FF K98 L96 F96 H98 G97 D95 A98 J97 I99 E98 B98 
11 11 0 ..IJ..BBIJKLAA..KLGHDDK.GH..EEGFF... K98 L97 F96 H98 G97 D95 A98 J97 I99 E98 B98 
11 11 0 ..IJ.LBBIJKL..AAK.GHDDK.GH..EEGFF... K98 L97 F96 H98 G97 D95 A96 J97 I99 E98 B98 
11 11 0 ....KL..BBKLAAI.K.GHIJDDGH.JEEG.FF.. K98 L98 F96 H98 G97 D95 A96 J97 I99 E98 B98 
11 11 0 ...JK..BBJKLAAI.KLGHI.DDGH..EEG.FF.. K98 L98 F96 H98 G97 D95 A96 J97 I99 E98 B99 
11 11 0 ..IJKLBBIJKLG.AAK.GHDD..GHEE.....FF. K98 L98 F96 H98 G97 D95 A96 J97 I99 E98 B99 
11 11 0 ..IJKLBBIJKLG.AAK.GHDD..GH..EE...FF. K98 L98 F96 H98 G97 D95 A96 J97 I99 E98 B99 
11 11 0 ....K...BBKL..AAKLG..JDDGHIJEEGHI.FF K98 L98 F96 H98 G97 D95 A96 J97 I99 E98 B98 
11 11 0 ....K.BBI.KLAAIJKLG..JDDGH..EEGH..FF K98 L98 F96 H98 G97 D95 A96 J97 I93 E98 B98 
11 11 0 ..IJKLBBIJKLAA..K.G.DD..GH..EEGH.FF. K98 L98 F97 H98 G97 D95 A96 J97 I93 E98 B98 
11 11 0 ....K.BB..KL.HAAKLGH.JDDG.IJEEG.I.FF K98 L98 F97 H96 G97 D95 A96 J97 I93 E98 B98 
11 11 0 ..IJK.BBIJK..AA.K.GH.DDLGHEE.LG...FF K98 L98 F97 H96 G99 D95 A96 J97 I93 E98 B98 
11 11 0 ..IJ..BBIJK.G.AAKLGHDDKLGH..EE...FF. K98 L96 F97 H96 G99 D95 A96 J97 I93 E98 B98 
11 11 0 ..IJ.LBBIJKLG.AAK.G.DDK.GH..EE.H.FF. K98 L96 F97 H98 G99 D95 A96 J97 I93 E98 B98 
11 11 0 ...JK.BB.JKLAAI.KLG.IDD.GH..EEGH.FF. K98 L96 F97 H98 G99 D97 A96 J97 I93 E98 B98 
11 11 0 ..IJK.BBIJKLAA..KLG.DD..GH..EEGHFF.. K98 L97 F97 H98 G99 D97 A96 J97 I93 E98 B98 
11 11 0 ...JK..BBJKLAAI.KLG.I.DDGH..EEGH.FF. K98 L97 F97 H98 G99 D97 A96 J97 I93 E98 B99 
11 11 0 ....K..BB.KL..AAKLG.IJDDGHIJEEGH..FF K98 L97 F97 H98 G99 D97 A96 J97 I93 E98 B99 
11 11 0 ....KL.BB.KL..AAK.G.IJDDGHIJEEGHFF.. K98 L97 F97 H98 G99 D97 A96 J97 I93 E98 B99 
11 11 0 ....K..BB.KL..AAKLG..JDDGHIJEEGHIFF. K98 L97 F97 H98 G99 D97 A96 J97 I93 E98 B99 
11 11 0 ..IJ..BBIJKL.AA.KLGHDDK.GH..EEG...FF K98 L97 F96 H98 G99 D97 A96 J97 I93 E98 B99 
11 11 0 ..IJ.LBBIJKL.AA.K.GHDDK.GHEE..G..FF. K98 L97 F96 H98 G99 D97 A96 J97 I93 E98 B99 
11 11 0 ....KLBBIJKLAAIJK.G.DD..GH..EEGH..FF K98 L97 F96 H98 G99 D96 A96 J97 I93 E98 B99 
11 11 0 ....K..BB.KLAA.JKLG..JDDGHI.EEGHIFF. K98 L97 F96 H98 G99 D96 A96 J98 I93 E98 B99 
11 11 0 ..IJK.BBIJKL..AAKLGDD...GH..EEGH..FF K98 L97 F96 H98 G99 D95 A96 J98 I93 E98 B99 
11 11 0 ....K..BB.KLAA..KLG.I.DDGHIJEEGH.JFF K98 L97 F96 H98 G99 D95 A96 J98 I93 E98 B99 
11 11 0 ...JK.BB.JKL.AA.KLG.I.DDGHI.EEGH..FF K98 L97 F96 H98 G99 D95 A96 J96 I93 E98 B99 
11 11 0 ..IJ..BBIJKLAA..KLGHDDK.GH..EEG..FF. K98 L97 F96 H98 G99 D95 A98 J96 I93 E98 B99 
11 11 0 ..IJ..BBIJKL.AA.KLGHDDK.GHEE..G..FF. K98 L97 F96 H98 G99 D95 A98 J96 I93 E98 B99 
11 11 0 ....K.BB..KL.AA.KLGHIJDDGHIJEEG..FF. K98 L97 F97 H98 G99 D95 A98 J96 I93 E98 B99 
11 11 0 ..I..LBBIJKLGAAJK.GDD.K.GH..EE.H..FF K98 L97 F96 H98 G99 D95 A98 J96 I93 E98 B99 
11 11 0 ...JKLBB.JKLAA..K.G.DD..GHI.EEGHIFF. K98 L97 F96 H98 G99 D96 A98 J96 I93 E98 B99 
11 11 0 ...JKLBB.JKL..AAK.G...DDGHI.EEGHIFF. K98 L97 F96 H98 G99 D96 A96 J96 I93 E98 B99 
11 11 0 ....KLBB..KLAAIJK.GHIJDDGH..EEGFF... K98 L97 F97 H98 G99 D96 A96 J96 I93 E98 B99 
11 11 0 ...JKLBB.JKL.AA.K.G...DDGHI.EEGHIFF. K98 L97 F97 H98 G99 D96 A97 J96 I93 E98 B99 
11 11 0 ...JK..BBJKLAA..KLGHI.DDGHI.EEG.FF.. K98 L97 F97 H98 G99 D96 A97 J96 I93 E98 B99 
11 11 0 ....K...BBKLAAIJKLGHIJDDGH.EE.GFF... K98 L97 F97 H98 G99 D96 A97 J96 I93 E99 B99 
11 11 0 ..I.K.BBIJKLAA.JKLG..DD.GH.EE.GHFF.. K98 L97 F97 H98 G99 D96 A97 J96 I93 E99 B99 
11 11 0 ....K...BBKLAAIJKLGHIJDDGH..EEG.FF.. K98 L97 F98 H98 G99 D96 A97 J96 I93 E99 B99 
11 11 0 ..IJK.BBIJKL..AAKLGH.DD.GH.EE.G...FF K98 L97 F98 H98 G99 D96 A97 J96 I93 E99 B99 
11 11 0 ....K.BB.JKLAAIJKLG.I.DDGHEE..GHFF.. K98 L97 F98 H98 G99 D96 A97 J96 I93 E98 B99 
11 11 0 ..I.K.BBIJKL.AAJKLG.DD..GHEE..GH.FF. K98 L97 F98 H98 G99 D96 A97 J96 I93 E98 B99 
11 11 0 ....KLBB.JKLAA.JK.G...DDGHIEE.GHIFF. K98 L97 F98 H98 G99 D96 A97 J96 I93 E99 B99 
11 11 0 ..IJK.BBIJK.G.AAK.GHDD..GHEE.L.FF..L K98 L96 F98 H98 G99 D96 A97 J96 I93 E99 B99 
11 11 0 ..IJKLBBIJKLG.AAK.GHDD..GHEE......FF K98 L98 F98 H98 G99 D96 A97 J96 I93 E99 B99 
11 11 0 ..I.K.BBIJKL.AAJKLG..DD.GHEE..GH.FF. K98 L98 F98 H98 G99 D97 A97 J96 I93 E99 B99 
11 11 0 ..IJK.BBIJK.G.AAK.GHDD.LGHEE.L...FF. K98 L98 F97 H98 G99 D97 A97 J96 I93 E99 B99 
11 11 0 ..IJK.BBIJK.G.AAKLGH.DDLGHEE......FF K98 L98 F96 H98 G99 D97 A97 J96 I93 E99 B99 
11 11 0 ..I...BBIJKL.AAJKLGHDDK.GH.EE.G...FF K98 L98 F96 H98 G99 D97 A97 J96 I93 E99 B99 
11 11 0 ..IJK.BBIJKLG.AAKLGH.DD.GHEE....FF.. K98 L98 F98 H98 G99 D97 A97 J96 I93 E99 B99 
11 11 0 ..IJK.BBIJK.AA..KLGH.DDLGH..EEG.FF.. K98 L98 F98 H98 G99 D97 A97 J96 I93 E99 B99 
11 11 0 ..I...BBIJ..GAAJ..GHDDKLGHEEKL.FF.K. K96 L98 F98 H98 G99 D97 A97 J96 I93 E99 B99 
11 11 0 ..IJKLBBIJKLGAA.K.G..DD.GHEE...H.FF. K96 L98 F98 H98 G99 D97 A97 J96 I93 E98 B99 
11 11 0 ..I.KLBBIJKL.AAJK.G...DDGH.EE.GH.FF. K96 L98 F97 H98 G99 D97 A97 J96 I93 E98 B99 
11 11 0 ..I..LBBIJKLGAAJK.GHDDK.GH.EE..FF... K96 L98 F95 H98 G99 D97 A97 J96 I93 E98 B99 
11 11 0 ..I...BBIJK.GAAJK.GHDDKLGH.EEL...FF. K96 L95 F95 H98 G99 D97 A97 J96 I93 E98 B99 
11 11 0 ..I...BBIJK.GAAJKLGHDDKLGH.EE....FF. K96 L96 F95 H98 G99 D97 A97 J96 I93 E98 B99 
11 11 0 ..I..LBBIJKLGAAJK.G.DDK.GHEE...H.FF. K96 L96 F95 H98 G99 D97 A97 J96 I93 E98 B99 
11 11 0 ..I..LBBIJKLGAAJK.G.DDK.GH.EE..H.FF. K96 L96 F95 H98 G99 D97 A97 J96 I93 E98 B99 
11 11 0 ...JK..BBJKLAA..KLGH..DDGHI.EEG.I.FF K96 L96 F95 H98 G99 D97 A97 J96 I93 E98 B99 
11 11 0 ..I.KLBBI.KLAA.JK.GH.JDDGH.EE.G.FF.. K96 L96 F95 H98 G99 D97 A97 J96 I93 E97 B99 
11 11 0 ..I.KLBBIJKL.AAJK.GDD...GH.EE.GHFF.. K96 L96 F95 H98 G99 D95 A97 J96 I93 E97 B99 
11 11 0 ....K..BBJKLAA.JKLGH..DDGHI.EEG.I.FF K96 L96 F95 H98 G99 D95 A97 J97 I93 E97 B99 
11 11 0 ..I.K.BBI.K.AA..KLG..DDLGH.JEEGH.JFF K96 L96 F95 H98 G99 D95 A97 J97 I93 E97 B99 
11 11 0 ....K.GBB.KLG.AAKLGHIDD..HIJEE.FFJ.. K96 L99 F95 H98 G99 D95 A97 J97 I93 E97 B99 
11 11 0 ..IJ..BBIJKLGAA.KLGHDDK.GHEE...FF... K96 L99 F95 H98 G99 D95 A97 J97 I93 E98 B99 
11 11 0 ..I...BBIJ..GAAJK.GHDDK.GHEEKL.FF..L K97 L99 F95 H98 G99 D95 A97 J97 I93 E98 B99 
11 11 0 ..I.K.BBI.KLAA.JKLGH.JDDGHEE..GFF... K97 L99 F97 H98 G99 D95 A97 J97 I93 E98 B99 
11 11 0 ..IJK.BBIJK.G.AAK.GH..DDGHEE.LFF...L K97 L99 F97 H98 G99 D94 A97 J97 I93 E98 B99 
11 11 0 ....K.GBB.K.G.AAKLGHIDDL.HIJEEFF.J.. K97 L99 F98 H98 G99 D94 A97 J97 I93 E98 B99 
11 11 0 ....KL..BBKLAA..K.G.IJDDGHIJEEGH..FF K97 L99 F96 H98 G99 D94 A97 J97 I93 E98 B99 
11 11 0 ..IJ.LBBIJKL..AAK.GHDDK.GH..EEG.FF.. K98 L99 F96 H98 G99 D94 A97 J97 I93 E98 B99 
11 11 0 ..IJ.LBBIJKL.AA.K.GHDDK.GH..EEG.FF.. K98 L99 F96 H98 G99 D94 A97 J96 I93 E98 B99 
11 11 0 ..I..LBBIJKL.AAJK.GHDDK.GH.EE.G.FF.. K98 L99 F96 H98 G99 D94 A97 J96 I93 E99 B99 
11 11 0 ....K.GBB.K.GHAAKLGHIDDL..IJEE.FFJ.. K98 L99 F96 H98 G99 D94 A97 J96 I93 E99 B99 
11 11 0 ..I..LBBIJKLAA.JK.GHDDK.GH..EEG.FF.. K98 L99 F96 H98 G99 D94 A98 J96 I93 E99 B99 
11 11 0 ..I.KLBBIJKL.AAJK.GHDD..GH.EE.G.FF.. K98 L99 F96 H98 G99 D94 A98 J95 I93 E99 B99 
11 11 0 ..IJK.BBIJK.GHAAK.GHDD.LG.EE.LFF.... K98 L99 F96 H98 G99 D94 A98 J95 I93 E99 B99 
11 11 0 ..IJK.BBIJKLGAA.KLGDD...GHEE...H.FF. K98 L99 F96 H98 G99 D95 A98 J95 I93 E99 B99 
11 11 0 ..IJK.BBIJK.GAA.K.G..DDLGHEE.L.H.FF. K98 L97 F96 H98 G99 D95 A98 J95 I93 E99 B99 
11 11 0 ..IJK.BBIJK...AAKLGHDD.LGH..EEGFF... K98 L97 F96 H98 G99 D95 A98 J95 I93 E99 B99 
11 11 0 ....KLBBI.KLAAI.K.GHDD..GH.JEEG..JFF K98 L97 F96 H98 G99 D96 A98 J95 I93 E99 B99 
11 11 0 ..I.KLBBIJKLAA.JK.GHDD..GH..EEGFF... K98 L97 F97 H98 G99 D96 A98 J95 I93 E99 B99 
11 11 0 ..IJK.BBIJK..AA.KLGH.DDLGH.EE.G..FF. K98 L97 F97 H98 G99 D96 A98 J95 I93 E99 B99 
11 11 0 ..IJK.BBIJK.GAA.K.GH..DDGH.EEL.FF..L K98 L97 F97 H98 G99 D94 A98 J95 I93 E99 B99 
11 11 0 ..I.KLBBIJKL.AAJK.GHDD..GH.EE.GFF... K98 L97 F97 H98 G99 D96 A98 J95 I93 E99 B99 
11 11 0 ....KL.BBJKLAA.JK.GHI.DDGHI.EEG...FF K98 L97 F96 H98 G99 D96 A98 J95 I93 E99 B99 
11 11 0 ..IJK.BBIJK.G.AAK.GH..DDGH.EELFF...L K98 L97 F96 H98 G99 D96 A98 J95 I93 E99 B99 
11 11 0 ..I..LBBI.KLGAA.K.GDDJK.GH.JEE.H..FF K98 L97 F96 H98 G99 D96 A99 J95 I93 E99 B99 
11 11 0 ..IJK.BBIJK.G.AAK.GHDD..GH.EEL.FF..L K98 L97 F96 H98 G99 D96 A98 J95 I93 E99 B99 
11 11 0 ..IJK.BBIJK..AA.K.GHDD..GH.EELGFF..L K98 L97 F96 H98 G99 D96 A98 J95 I93 E99 B99 
11 11 0 ..IJK.BBIJK.GAA.K.GH..DDGH.EEL..FF.L K98 L97 F98 H98 G99 D96 A98 J95 I93 E99 B99 
11 11 0 ..IJK.BBIJKLGHAAKLGHDD..G...EE....FF K98 L97 F96 H98 G99 D96 A98 J95 I93 E99 B99 
11 11 0 ....KLBB..KL.AAJK.GHIJDDGHI.EEG..FF. K98 L97 F97 H98 G99 D96 A98 J95 I93 E99 B99 
11 11 0 ....KLBB..KL.AAJK.GHIJDDGHI.EEG.FF.. K98 L97 F98 H98 G99 D96 A98 J95 I93 E99 B99 
11 11 0 ..I.K.BBIJK.GAAJKLG..DDLGHEE...H.FF. K98 L97 F98 H98 G99 D96 A98 J95 I93 E98 B99 
11 11 0 ....KL..BBKLAA.JK.GHIJDDGHI.EEG...FF K98 L97 F96 H98 G99 D96 A98 J95 I93 E98 B99 
11 11 0 ....KL..BBKLAA.JK.GHIJDDGHI.EEG..FF. K98 L97 F97 H98 G99 D96 A98 J95 I93 E98 B99 
11 11 0 ..IJ..BBIJKLGAA.KLGHDDK.GH.EE..FF... K98 L97 F97 H98 G99 D96 A98 J95 I93 E98 B99 
11 11 0 ..IJ.LBBIJKLG.AAK.GHDDK.GH.EE..FF... K98 L97 F97 H98 G99 D96 A98 J95 I93 E98 B99 
11 11 0 ..IJ.LBBIJKL.AA.K.GHDDK.GH.EE.GFF... K98 L97 F97 H98 G99 D96 A98 J95 I93 E98 B99 
11 11 0 ..I.KLBBI.KL..AAK.GDDJ..GH.JEEGH.FF. K98 L97 F95 H98 G99 D96 A98 J95 I93 E98 B99 
11 11 0 ....KL..BBKLAA..K.GHI.DDGHIJEEGFFJ.. K98 L97 F95 H98 G99 D96 A98 J96 I93 E98 B99 
11 11 0 ..I.KLBBI.KL..AAK.GDDJ..GH.JEEGHFF.. K98 L97 F94 H98 G99 D96 A98 J96 I93 E98 B99 
11 11 0 ..IJ.LBBIJKLGAA.K.GDD.K.GH..EE.H..FF K98 L97 F96 H98 G99 D96 A98 J96 I93 E98 B99 
11 11 0 ..I.K.BBIJKLGAAJKLG...DDGH.EE..H.FF. K98 L97 F96 H98 G99 D92 A98 J96 I93 E98 B99 
11 11 0 ..IJ..BBIJK.GAA.K.GHDDKLGH.EEL...FF. K98 L97 F96 H98 G99 D92 A98 J96 I93 E98 B99 
11 11 0 ..IJ..BBIJKLGAA.KLG.DDK.GH.EE..H.FF. K98 L97 F96 H98 G99 D92 A98 J96 I93 E98 B99 
11 11 0 ..I...BBIJK.GAAJK.GHDDKLGH.EEL..FF.. K98 L97 F98 H98 G99 D92 A98 J96 I93 E98 B99 
11 11 0 ..IJK.BBIJK.GAA.KLG.DD.LGH.EE..H.FF. K98 L97 F98 H98 G99 D92 A98 J96 I93 E99 B99 
11 11 0 ..I.K.BBIJKLAA.JKLGHDD..GH.EE.G...FF K98 L97 F96 H98 G99 D92 A98 J96 I93 E99 B99 
11 11 0 ..I.K.BBIJK.AA.JKLGHDD.LGH..EEG...FF K98 L97 F96 H98 G99 D92 A98 J96 I93 E99 B99 
11 11 0 ..IJKLBBIJKL.AA.K.GDD...GH..EEGH..FF K98 L97 F96 H98 G99 D92 A98 J96 I93 E99 B99 
11 11 0 ..IJKLBBIJKLGHAAK.GHDD..G..EE..FF... K98 L97 F99 H98 G99 D92 A98 J96 I93 E99 B99 
11 11 0 ..I.K.BBIJK.GAAJKLGHDD.LGHEE....FF.. K98 L97 F99 H98 G99 D96 A98 J96 I93 E99 B99 
11 11 0 ..IJK.BBIJK..AA.KLGHDD.LGH..EEG.FF.. K98 L97 F98 H98 G99 D96 A98 J96 I93 E99 B99 
11 11 0 ..I.K.BBIJK.GAAJKLG..DDLGH.EE..H.FF. K98 L97 F98 H98 G99 D96 A98 J96 I93 E99 B99 
11 11 0 ..IJ.LBBIJKLGHAAK.GHDDK.G..EE.FF.... K98 L97 F98 H98 G99 D96 A98 J96 I93 E99 B99 
11 11 0 ..IJK.BBIJK.G.AAKLGHDD.LGH.EE..FF... K98 L97 F99 H98 G99 D96 A98 J96 I93 E99 B99 
11 11 0 ..IJK.BBIJK.GHAAK.GHDD.LG..EELFF.... K98 L95 F99 H98 G99 D96 A98 J96 I93 E99 B99 
11 11 0 ..I.KLBBI.KL.AA.K.GDDJ..GH.JEEGH.FF. K98 L95 F99 H98 G99 D96 A98 J93 I93 E99 B99 
